ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL	GENENAME
ENSG00000166250	1286.03540202376	-2.30478749575199	0.625083161169925	-3.68716938629139	0.000226762422019616	0.0252156478544313	CLMP	CXADR like membrane protein
ENSG00000166292	115.157749277562	-3.20249546740897	0.672685693236298	-4.76076048533414	1.92864827873884e-06	0.00156685934761142	TMEM100	transmembrane protein 100
ENSG00000166482	1386.40424209716	-2.61827234221296	0.648412447107761	-4.03797359827336	5.39149193028895e-05	0.0103495887157421	MFAP4	microfibril associated protein 4
ENSG00000167244	51.8556881920667	-2.22436682529617	0.620310962854131	-3.5858899140869	0.000335930658697197	0.0325018877491034	IGF2	insulin like growth factor 2
ENSG00000167641	150.749192997327	-1.79652358936775	0.41508122213411	-4.32812542116709	1.5038382870968e-05	0.00505389920350332	PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A
ENSG00000167780	23.7667011753819	-2.55147982808547	0.718657454427291	-3.55034211691129	0.000384730825596805	0.0355858365474036	SOAT2	sterol O-acyltransferase 2
ENSG00000168329	380.125030909191	2.43548867710423	0.673165387786747	3.61796479927719	0.000296928768353058	0.030211370463873	CX3CR1	C-X3-C motif chemokine receptor 1
ENSG00000168461	4267.58408340826	-1.24704595726662	0.356973883209995	-3.49338149349438	0.000476944619971151	0.0402951591498531	RAB31	RAB31, member RAS oncogene family
ENSG00000168509	8.5228954273439	4.21436413096983	1.1621448497528	3.62636734299195	0.000287436377257768	0.029671674629824	HJV	hemojuvelin BMP co-receptor
ENSG00000168539	80.1750684344652	3.32903931794108	0.862411197936417	3.86015316812541	0.000113315973601677	0.0164776679690208	CHRM1	cholinergic receptor muscarinic 1
ENSG00000168702	56.336741006443	-4.47667835268214	1.111872092762	-4.02625300322237	5.66727102517364e-05	0.010581004902926	LRP1B	LDL receptor related protein 1B
ENSG00000168743	389.0171306689	-2.01943159016966	0.549160013481348	-3.67730996539181	0.000235706554359198	0.0257714127380148	NPNT	nephronectin
ENSG00000168878	40.8037117419985	-4.01189256887647	1.01609110204151	-3.94835911938986	7.86887015486987e-05	0.0127340363400741	SFTPB	surfactant protein B
ENSG00000169291	609.955855890836	-1.89699665748363	0.422443686967554	-4.49053143887869	7.10456871322465e-06	0.00316007037206166	SHE	Src homology 2 domain containing E
ENSG00000169297	101.408945078629	-4.86728352841981	1.11220850048547	-4.376232987156	1.20747946218062e-05	0.00429663809566058	NR0B1	nuclear receptor subfamily 0 group B member 1
ENSG00000169418	571.355467825405	-1.94220345983655	0.472464017090739	-4.1107965677385	3.9429648375397e-05	0.00888862477574816	NPR1	natriuretic peptide receptor 1
ENSG00000169856	119.595805831973	3.51286546997057	0.844394462140379	4.16021850861756	3.17943262141071e-05	0.00811011871036122	ONECUT1	one cut homeobox 1
ENSG00000170962	764.778382668989	-1.67989230751945	0.471997106753187	-3.55911568838892	0.000372105605323532	0.0350129280716069	PDGFD	platelet derived growth factor D
ENSG00000171004	241.345750418669	-3.03795999940646	0.762516254844941	-3.98412490239207	6.77292447081117e-05	0.0115299925100662	HS6ST2	heparan sulfate 6-O-sulfotransferase 2
ENSG00000171540	1.86077291971904	-2.93699672836958	0.861924816622982	-3.40748597989871	0.00065564276692376	0.0486423192973015	OTP	orthopedia homeobox
ENSG00000171596	31.8799821841442	-1.70875888521629	0.473465089629154	-3.60904937374516	0.000307321119912947	0.0308186312353043	NMUR1	neuromedin U receptor 1
ENSG00000171724	182.491202863071	-3.34011036051037	0.745426552700284	-4.48080410928605	7.43623400658393e-06	0.00319547594032352	VAT1L	vesicle amine transport 1 like
ENSG00000172551	36.2580183582562	4.17327332212484	1.17954166260518	3.5380465603119	0.000403098971102333	0.0366397261995744	MUCL1	mucin like 1
ENSG00000172977	836.671167753355	0.696317686810366	0.197309135177272	3.52906968136454	0.000417023309343071	0.0373174172023388	KAT5	lysine acetyltransferase 5
ENSG00000173253	47.9395942051776	-2.98711487585966	0.682226823561785	-4.37847761579421	1.19511213243817e-05	0.00429663809566058	DMRT2	doublesex and mab-3 related transcription factor 2
ENSG00000173432	713.269649667742	4.77883404370136	0.996855631352107	4.79390785726865	1.63563422522779e-06	0.0014991331144315	SAA1	serum amyloid A1
ENSG00000173698	71.7301424046543	-2.54447749602575	0.609327022037322	-4.17588159395613	2.9683419960964e-05	0.00787548000122207	ADGRG2	adhesion G protein-coupled receptor G2
ENSG00000173702	5.50403071796809	-2.78175075194802	0.771727152101895	-3.60457804856494	0.000312660481978024	0.031210326527747	MUC13	mucin 13, cell surface associated
ENSG00000173809	371.209858725855	-5.41343127540262	1.0004274921445	-5.41111806493691	6.26324592189191e-08	0.000172216487412312	TDRD12	tudor domain containing 12
ENSG00000173811	91.5305043974338	2.4312693955473	0.686287862780214	3.54263790371872	0.000396146235737575	0.0363931552314322	CCDC13-AS1	CCDC13 antisense RNA 1
ENSG00000176165	3.16938856687665	-4.79912838877217	1.33588593632421	-3.59246868185267	0.000327560031668294	0.032166820512465	FOXG1	forkhead box G1
ENSG00000176678	119.781770524597	-2.72648138589312	0.555828736725711	-4.90525445293517	9.33063002233126e-07	0.00105845112582948	FOXL1	forkhead box L1
ENSG00000176692	63.5690121778278	-3.17155062097121	0.553080979991255	-5.73433319117457	9.78967169460061e-09	5.62974179295956e-05	FOXC2	forkhead box C2
ENSG00000176927	62.8275299494441	1.39049873578892	0.392571755283197	3.54202439955423	0.000397068743846215	0.0363931552314322	EFCAB5	EF-hand calcium binding domain 5
ENSG00000177133	17.304762444362	-2.5716480454458	0.643446360578196	-3.9966782050565	6.42375283013937e-05	0.0112906957520442	PRDM16-DT	PRDM16 divergent transcript
ENSG00000177283	455.653510064592	-2.45912830888438	0.531304574207699	-4.62847193166278	3.68373779673618e-06	0.00235278434339814	FZD8	frizzled class receptor 8
ENSG00000177504	9.43595429279645	5.45890517350255	1.47254028146669	3.7071346992731	0.000209617464067564	0.0243849608391829	VCX2	variable charge X-linked 2
ENSG00000178033	260.885676529357	-1.34118449270882	0.389131992093136	-3.44660557332901	0.000567676714097167	0.0450654852876192	CALHM5	calcium homeostasis modulator family member 5
ENSG00000179097	33.7093664849965	-2.29994931932527	0.61874874324094	-3.7170973589027	0.000201524798725742	0.0236252676831736	HTR1F	5-hydroxytryptamine receptor 1F
ENSG00000179111	22.7721964048156	-2.75919622672133	0.628233564871732	-4.39199110172453	1.12317297155435e-05	0.00429663809566058	HES7	hes family bHLH transcription factor 7
ENSG00000179546	5.17939101419107	-2.39104817029011	0.699835248522676	-3.41658722583282	0.000634113460733217	0.0476418069874982	HTR1D	5-hydroxytryptamine receptor 1D
ENSG00000179826	1916.78057740188	6.04508442423533	1.01251566243621	5.9703613963761	2.36728619855319e-09	2.38669794538133e-05	MRGPRX3	MAS related GPR family member X3
ENSG00000180044	141.712587856678	-1.81732778623066	0.492004083415823	-3.69372500653563	0.0002209927859658	0.0248684350738014	C3orf80	chromosome 3 open reading frame 80
ENSG00000180535	154.777776093452	-2.44919255057996	0.715541397148721	-3.42285234696338	0.000619677279645745	0.0471066944226223	BHLHA15	basic helix-loop-helix family member a15
ENSG00000180616	125.941422214012	-1.87954565468666	0.494054887274208	-3.80432559842988	0.000142191049766757	0.0192856972701585	SSTR2	somatostatin receptor 2
ENSG00000180730	3523.33074290871	3.10938777324537	0.830558214155726	3.74373249249736	0.000181306681962567	0.0219352076105592	SHISA2	shisa family member 2
ENSG00000181577	64.5242180335951	-3.31244870471891	0.895018295648802	-3.70098434950729	0.000214764723618888	0.0246374947806234	C6orf223	chromosome 6 open reading frame 223
ENSG00000182111	24.0147489032577	6.02449902633068	1.31267199356648	4.58949307660809	4.44323734579054e-06	0.00242142720276951	ZNF716	zinc finger protein 716
ENSG00000182223	2.3230628269194	-3.22889310535749	0.87946770746316	-3.67141746985946	0.000241208970227956	0.0261491272885833	ZAR1	zygote arrest 1
ENSG00000182583	58.7580251142605	5.75178828976837	1.20364748131599	4.77863193256527	1.76491938393797e-06	0.00152519290533108	VCX	variable charge X-linked
ENSG00000183072	32.4743984872057	-4.950540116871	1.23310992693412	-4.01467866630475	5.95268375376935e-05	0.0108967982904499	NKX2-5	NK2 homeobox 5
ENSG00000183145	8.03125503466913	-2.93274361702667	0.863187183461738	-3.3975754890905	0.000679858278114278	0.0495493818791433	RIPPLY3	ripply transcriptional repressor 3
ENSG00000183346	8.21561234937004	-2.30298929317202	0.542109937862733	-4.24819604350281	2.15498778121016e-05	0.00665009702042065	CABCOCO1	ciliary associated calcium binding coiled-coil 1
ENSG00000183801	363.63031096471	-1.31165224305343	0.347232474022328	-3.77744693017706	0.000158444252998688	0.0205678320866881	OLFML1	olfactomedin like 1
ENSG00000184221	592.903980563428	3.47363878281122	0.762989000471507	4.55267216259291	5.29687822560856e-06	0.00267015631352928	OLIG1	oligodendrocyte transcription factor 1
ENSG00000184347	1097.15314549097	-2.09975256986787	0.520968232282634	-4.03048101545032	5.56628248632474e-05	0.0105223612550861	SLIT3	slit guidance ligand 3
ENSG00000184454	57.9944660523415	-2.96024842863792	0.82375433037103	-3.59360590833505	0.000326132997255002	0.0321310053256508	NCMAP	non-compact myelin associated protein
ENSG00000185303	43.1335887641552	-5.37088550283175	1.26995096100012	-4.22920700701862	2.34516483138988e-05	0.00688658791167168	SFTPA2	surfactant protein A2
ENSG00000185390	44.0750294907003	5.30152552995549	1.53539865260389	3.45286582150155	0.000554664826581059	0.0443819903300812	NA	NA
ENSG00000186081	201.410060556988	3.37175972950046	0.965760938133136	3.49129851536369	0.000480678863493219	0.0404897565717761	KRT5	keratin 5
ENSG00000186198	11.3007413423314	-1.73536649948065	0.451386093864167	-3.84452805053154	0.000120784669103704	0.0173139957427045	SLC51B	solute carrier family 51 subunit beta
ENSG00000186439	8.94988080992812	3.79204615183857	1.09311441510126	3.4690294990642	0.000522342097294337	0.0426993488507149	TRDN	triadin
ENSG00000187151	6.47944357200808	-2.52407934690439	0.733888436765356	-3.43932295490222	0.000583171087031183	0.0455777589104526	ANGPTL5	angiopoietin like 5
ENSG00000187398	26.3208803707536	-4.77670666990895	1.15937395396997	-4.12007416032798	3.78750471634202e-05	0.00888037733724656	LUZP2	leucine zipper protein 2
ENSG00000188064	65.4278106613665	-3.9333004363298	0.858745134894674	-4.58028846569503	4.64335045165086e-06	0.00242142720276951	WNT7B	Wnt family member 7B
ENSG00000188158	316.026835892946	-2.25141063829517	0.580553048125607	-3.87804464305916	0.000105299397496865	0.0157129303429956	NHS	NHS actin remodeling regulator
ENSG00000189366	26.3198426410878	2.6229177707574	0.621953787035924	4.21722292786024	2.47329434230945e-05	0.00703997799179149	ALG1L	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like
ENSG00000196074	372.551105021062	-2.01170951220229	0.507891975499026	-3.96090036710209	7.46676852306428e-05	0.012273906562424	SYCP2	synaptonemal complex protein 2
ENSG00000196091	46.2342378419802	4.16127526472249	0.854315353688297	4.87088900691905	1.11097239149284e-06	0.00112008236510308	MYBPC1	myosin binding protein C1
ENSG00000196502	627.309298923139	2.6809465764944	0.585203925361775	4.58121769234037	4.62276328433447e-06	0.00242142720276951	SULT1A1	sulfotransferase family 1A member 1
ENSG00000196569	909.198609737692	-2.25729314535651	0.510392388718601	-4.42266224036708	9.74920892359946e-06	0.00387992859346302	LAMA2	laminin subunit alpha 2
ENSG00000196581	75.588356145032	-3.52161774650349	0.702795391272567	-5.01087199807446	5.4183947839545e-07	0.000780403660168989	AJAP1	adherens junctions associated protein 1
ENSG00000196611	4351.36948883032	-5.85949400824887	0.915859925929336	-6.39780586786037	1.57625510947586e-10	2.38377060206035e-06	MMP1	matrix metallopeptidase 1
ENSG00000196917	36.8725975782293	-2.51704790087646	0.732614865556365	-3.43570410486409	0.000591016087930676	0.0457344037831426	HCAR1	hydroxycarboxylic acid receptor 1
ENSG00000197123	10.4376868353518	6.73724170479473	1.65962135854509	4.05950530228228	4.91767912868474e-05	0.00983300489754354	ZNF679	zinc finger protein 679
ENSG00000197410	28.9135903762482	-3.15938502799837	0.777754381885166	-4.06218865696452	4.86147628120008e-05	0.00983300489754354	DCHS2	dachsous cadherin-related 2
ENSG00000197467	476.101417573942	-2.5599020212306	0.615972607482825	-4.15586990416937	3.24052188384242e-05	0.00811011871036122	COL13A1	collagen type XIII alpha 1 chain
ENSG00000198033	6.16982590288471	4.63632378957608	1.32967306565148	3.48681484896025	0.000488809637520461	0.040841260487414	TUBA3C	tubulin alpha 3c
ENSG00000198099	26.4214422435708	3.97693739620477	1.16759045245186	3.40610647154016	0.000658964749211357	0.0486795276774561	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide
ENSG00000198125	57.7436928894247	4.20365253918976	1.10110710966171	3.81765997358897	0.000134723429277116	0.0187479585550815	MB	myoglobin
ENSG00000198358	5.47529620519239	4.1495995949417	1.19980559438422	3.45855996535124	0.000543071366424354	0.0439190816814733	LOC101928372	uncharacterized LOC101928372
ENSG00000198574	31.2106297417648	-1.81732416907762	0.515511339480489	-3.52528456679351	0.000423028100519797	0.0377430912339875	SH2D1B	SH2 domain containing 1B
ENSG00000198768	81.6887992946011	-3.64794649860548	0.649490203529377	-5.61663051849323	1.94717178848078e-08	6.54379532382106e-05	APCDD1L	APC down-regulated 1 like
ENSG00000198774	138.182042054455	-2.28771419606927	0.632431877821549	-3.61732903779209	0.000297658811024074	0.030211370463873	RASSF9	Ras association domain family member 9
ENSG00000198894	1395.6309465953	0.825145047305442	0.211335049860412	3.90444011937658	9.44437720152802e-05	0.014500235169412	CIPC	CLOCK interacting pacemaker
ENSG00000198963	173.838042499642	-3.36736527014109	0.797128252503021	-4.22437074531909	2.39609321959977e-05	0.00696230742908992	RORB	RAR related orphan receptor B
ENSG00000200087	85.5418388087995	-2.68319222725146	0.584357348734881	-4.59169758549371	4.39655130162658e-06	0.00242142720276951	SNORA73B	small nucleolar RNA, H/ACA box 73B
ENSG00000200795	42.7763552844418	-4.89045793748374	1.16006974269677	-4.21565855697181	2.49050335621798e-05	0.00703997799179149	RNU4-1	RNA, U4 small nuclear 1
ENSG00000202538	116.00170459737	-3.74885702350649	0.944786589520563	-3.96794055407673	7.24964108810597e-05	0.0121145107376162	RNU4-2	RNA, U4 small nuclear 2
ENSG00000203740	8.39906938096005	-3.20771583393724	0.853424907323143	-3.75863864109448	0.000170840365499458	0.0213957233183381	METTL11B	methyltransferase like 11B
ENSG00000204381	397.992690063136	-2.20001736177333	0.562856506998056	-3.90866470302871	9.2807665451803e-05	0.0143217380064043	LAYN	layilin
ENSG00000204580	7594.67164153622	1.41080064275939	0.395384638000476	3.56817262778351	0.000359479641456513	0.0341912617468355	DDR1	discoidin domain receptor tyrosine kinase 1
ENSG00000204963	33.6229889496893	3.64925850151424	0.755491691423974	4.83030924487866	1.36321159761921e-06	0.00128849056192471	PCDHA7	protocadherin alpha 7
ENSG00000205642	65.0677154986448	4.97696183597532	1.26096191038027	3.94695652184641	7.91509234918312e-05	0.0127340363400741	VCX3B	variable charge X-linked 3B
ENSG00000205795	67.1592308812627	-2.45465506079976	0.586668167676606	-4.18406042127867	2.86347949357655e-05	0.00773292863952824	CYS1	cystin 1
ENSG00000205809	40.8803811590832	-3.31989489777856	0.741221726303682	-4.47894979324767	7.5011172308064e-06	0.00319547594032352	KLRC2	killer cell lectin like receptor C2
ENSG00000205927	300.068083194409	3.18693438351209	0.909929169193617	3.50239830902043	0.000461089755945829	0.0392848472065846	OLIG2	oligodendrocyte transcription factor 2
ENSG00000206052	113.083574264289	-2.7064910805497	0.618346555583005	-4.37698092778716	1.20334499430987e-05	0.00429663809566058	DOK6	docking protein 6
ENSG00000206557	85.5543688139064	-3.47287221209863	1.0212081418881	-3.40074865215792	0.000672015870612199	0.0492149927906455	TRIM71	tripartite motif containing 71
ENSG00000211699	28.649657433867	-2.52761209649886	0.645638112920941	-3.91490534080098	9.04396825653143e-05	0.0140492416463178	TRGV3	T cell receptor gamma variable 3
ENSG00000213373	2.14428579301328	-2.50472632361537	0.67853514596035	-3.691373009235	0.000223046752119539	0.0248939928583306	LINC00671	long intergenic non-protein coding RNA 671
ENSG00000214548	1110.05845192213	-2.64257240397414	0.638689408097717	-4.13749213697596	3.51122477836533e-05	0.008428611479876	MEG3	maternally expressed 3
ENSG00000219926	4.37747676497525	3.76551899684054	0.947916678095726	3.97241559712306	7.11474491085068e-05	0.0119551430318661	LOC102723968	uncharacterized LOC102723968
ENSG00000220267	8.9040163368508	4.13421625764941	1.20785700690333	3.42276961098948	0.00061986591219347	0.0471066944226223	NA	NA
ENSG00000221955	249.787055657714	-1.69265399431705	0.437938563384948	-3.86504897224411	0.000111066912479255	0.0162534420786321	SLC12A8	solute carrier family 12 member 8
ENSG00000223403	10.2027680883477	-2.82320940466567	0.644327566502727	-4.38163684349166	1.17791025372341e-05	0.00429663809566058	MEG9	maternally expressed 9
ENSG00000223749	182.125897542866	-1.67658228785989	0.407787566291551	-4.1114110052615	3.93248451804718e-05	0.00888862477574816	NA	NA
ENSG00000223850	11.8204996734796	3.73847885232316	0.996435337191178	3.75185294297314	0.000175532421019265	0.0216700147189742	MYCNUT	MYCN upstream transcript
ENSG00000224116	10.4449159074714	-3.31141401974407	0.787942460507344	-4.20260892859093	2.63856207559477e-05	0.00726008816023683	INHBA-AS1	INHBA antisense RNA 1
ENSG00000224594	15.9289919430041	-2.93749026941241	0.681135742666995	-4.31263562518483	1.61319862288937e-05	0.00531004382946265	NA	NA
ENSG00000224892	32.8450661084724	0.794590160055358	0.232093703985264	3.42357481659997	0.000618032364728509	0.0471066944226223	RPS4XP16	ribosomal protein S4X pseudogene 16
ENSG00000224933	9.81782179657972	2.80669312901087	0.792638466282255	3.54094993922667	0.000398689215596473	0.0364312810118759	NA	NA
ENSG00000225465	112.966583231498	-2.90924762389744	0.693290977605228	-4.19628657789056	2.71326895543928e-05	0.00739329124560509	NA	NA
ENSG00000225616	27.7439740390033	1.32225952170242	0.325001804837501	4.06846824239497	4.73232093864282e-05	0.00980368350069799	RPL27P4	ribosomal protein L27 pseudogene 4
ENSG00000225778	51.7601938266905	-2.88604214815967	0.705841054260162	-4.08879893106348	4.3361249925041e-05	0.00930144939881412	PROSER2-AS1	PROSER2 antisense RNA 1
ENSG00000225914	30.2946782192312	2.47769545561202	0.72595429000498	3.41301854638124	0.000642475696552385	0.0479810368343789	TSBP1-AS1	TSBP1 and BTNL2 antisense RNA 1
ENSG00000225914	30.2946782192312	2.47769545561202	0.72595429000498	3.41301854638124	0.000642475696552385	0.0479810368343789	HCG23	HLA complex group 23
ENSG00000226806	23.5695872560593	-3.34347733986409	0.664624892834776	-5.03062310170689	4.88888368021931e-07	0.000778258819957438	LCT-AS1	LCT antisense RNA 1
ENSG00000226928	5.0563348282907	3.62550357056672	1.0217569204252	3.54830341551098	0.000387721302643688	0.0357531052431738	NA	NA
ENSG00000227063	2628.58149060223	0.990132330184901	0.264891305636079	3.73788157299958	0.000185577317525934	0.0223624364378064	NA	NA
ENSG00000227757	10.6142909523088	3.71394094147926	0.980683606762303	3.78709393719828	0.000152419488340324	0.0202219968813366	NA	NA
ENSG00000228502	211.223001017446	1.77760662624702	0.512697861210744	3.46716216457228	0.000525984462264745	0.0427659302302674	NA	NA
ENSG00000228536	39.9040404301795	-2.00302228997459	0.562803180920969	-3.55901025061168	0.000372255004283475	0.0350129280716069	NA	NA
ENSG00000228757	1.73969573438364	4.18789214853653	1.11741072037513	3.74785391993606	0.000178354072490191	0.0218149940205127	NA	NA
ENSG00000228966	15.6457935764979	4.19679425057735	0.904897537970765	4.63786680201238	3.52023516057695e-06	0.00235278434339814	NA	NA
ENSG00000229862	1.66725213520678	2.75763984610988	0.809864307573435	3.40506405866002	0.000661485349316751	0.0486795276774561	NA	NA
ENSG00000230291	365.019053957376	1.20811914070744	0.323677749022532	3.73247510635444	0.0001896074403362	0.0224018228140965	RPL26P32	ribosomal protein L26 pseudogene 32
ENSG00000230699	12.3839103245442	-4.37005558455531	1.05076778181827	-4.15891661332941	3.19760595319928e-05	0.00811011871036122	NA	NA
ENSG00000231826	88.3552188838411	-6.34320437499924	1.10397450397637	-5.74578883131073	9.14934330048203e-09	5.62974179295956e-05	LINC01819	long intergenic non-protein coding RNA 1819
ENSG00000232325	6.24153319270649	-4.85040370354857	1.21756715913679	-3.98368473324076	6.78548788861928e-05	0.0115299925100662	NA	NA
ENSG00000232539	7.19789093374075	2.44534223374914	0.630363602115717	3.87925671079632	0.000104776135492492	0.0157129303429956	LINC00945	long intergenic non-protein coding RNA 945
ENSG00000232973	42.3376272559189	-1.74218338208267	0.509962079528452	-3.41629986232234	0.000634783052832169	0.0476418069874982	CYP1B1-AS1	CYP1B1 antisense RNA 1
ENSG00000233143	48.8293184092105	-3.36608040457083	0.854515901705423	-3.93916648929866	8.17651773620291e-05	0.0130161555499575	NA	NA
ENSG00000233473	2.98853074922706	-2.18203259114921	0.620711615337262	-3.51537257759162	0.000439137436689563	0.0381671003164153	NA	NA
ENSG00000233493	56.8210976454035	1.75590703065515	0.508453724425294	3.45342544720241	0.000553515277717551	0.0443819903300812	TMEM238	transmembrane protein 238
ENSG00000233532	46.0129172044536	-3.35794344813106	0.890656002257061	-3.77019122941013	0.000163122508206147	0.0209059465389962	LINC00460	long intergenic non-protein coding RNA 460
ENSG00000234840	76.1511689658871	-3.18439581719345	0.932063608597405	-3.41650053474936	0.000634315392312094	0.0476418069874982	LINC01239	long intergenic non-protein coding RNA 1239
ENSG00000235386	4.26615719050873	-3.25109597284107	0.910097454316225	-3.57225037541028	0.000353926788925445	0.0337693049143186	NA	NA
ENSG00000235669	23.0646231747038	3.72288887616731	1.01897702851384	3.65355525393645	0.000258634100151301	0.0276282371922135	NA	NA
ENSG00000235946	4.16749460610486	-2.46312469309598	0.693315611868135	-3.55267449763479	0.000381336006596385	0.0353800271641541	NA	NA
ENSG00000236013	135.636081565808	2.60487263408316	0.740807304348826	3.51626208163925	0.00043766872247827	0.0381490725650656	LOC100507477	uncharacterized LOC100507477
ENSG00000237685	17.5956366443335	1.66256441217219	0.45242970829407	3.67474633449923	0.00023808584036334	0.0259033968619769	NA	NA
ENSG00000237686	21.9140326915018	-1.7150567270684	0.49815490335983	-3.44281811842283	0.000575686346239386	0.045322544268532	LOC101929705	uncharacterized LOC101929705
ENSG00000238290	14.9111746656442	-2.9874074402456	0.729332714512075	-4.09608314669414	4.20199064853777e-05	0.00914341073062399	NA	NA
ENSG00000239470	32.9308632525071	1.19567857478077	0.312657351913761	3.8242458316175	0.000131172985550365	0.018401888809674	RPL21P97	ribosomal protein L21 pseudogene 97
ENSG00000239593	7.07464048227753	-2.35441842774866	0.671572635920839	-3.50582841202331	0.000455188563000446	0.039112594535544	NA	NA
ENSG00000241149	11.481924137366	6.63117855007239	1.67291447016147	3.96384792429486	7.37512450014905e-05	0.0122564843753576	NA	NA
ENSG00000241935	141.676374628336	2.10404037019808	0.473123587536164	4.44712634420758	8.70266565808786e-06	0.00360576473280172	HOGA1	4-hydroxy-2-oxoglutarate aldolase 1
ENSG00000242477	24.8328808150066	1.09433823599407	0.315046415610164	3.47357780241562	0.000513568444702799	0.0423585987733704	RPL10AP9	ribosomal protein L10a pseudogene 9
ENSG00000242779	282.370645451667	2.27039931807767	0.650569316859394	3.48986535214719	0.000483263972836447	0.0404897565717761	ZNF702P	zinc finger protein 702, pseudogene
ENSG00000242781	29.9881914785461	5.15225250552045	1.27601593604528	4.03776501529337	5.39628668014535e-05	0.0103495887157421	LINC02050	long intergenic non-protein coding RNA 2050
ENSG00000243137	226.344427536976	4.25848234502248	1.15703492385607	3.68051323017128	0.000232764981141171	0.0256941956919557	PSG4	pregnancy specific beta-1-glycoprotein 4
ENSG00000243694	12.0441431510199	6.45235110617996	1.27140395977025	5.07498113136753	3.87534455274221e-07	0.00065118706301245	LINC02027	long intergenic non-protein coding RNA 2027
ENSG00000244649	12.0619499057427	-2.3191883267109	0.674749441691471	-3.43711040485951	0.000587955890159339	0.0457154597783017	NA	NA
ENSG00000244682	906.738942640402	2.41308522855726	0.640928523913709	3.76498336167379	0.000166560172756043	0.0210785731597459	NA	NA
ENSG00000245662	13.9410792311562	2.53286429968719	0.695083810925275	3.64396963341085	0.000268465108388839	0.0281942276034494	NA	NA
ENSG00000249207	25.523149383985	-1.55826330201379	0.437663768019938	-3.56041193234621	0.000370273480554032	0.0350129280716069	NA	NA
ENSG00000249328	29.824413196409	-2.18665876009701	0.643992291298055	-3.39547350122702	0.000685100052381311	0.0498113850584739	LOC101927040	uncharacterized LOC101927040
ENSG00000249837	4.47970122214341	-4.24987878119694	1.04659230122833	-4.06068225058515	4.89295253890699e-05	0.00983300489754354	NA	NA
ENSG00000250038	32.0543314404091	6.29135984914436	1.44209327548783	4.36265805831189	1.28491691569097e-05	0.00446708011861945	NA	NA
ENSG00000250274	22.6508970897722	-2.27504601809405	0.646186068376284	-3.52072898106688	0.000430362235996179	0.0379496681922462	LOC100128059	uncharacterized LOC100128059
ENSG00000250320	26.4279597746787	-2.19273655685768	0.636984996036386	-3.44236767035628	0.00057664591491826	0.045322544268532	NA	NA
ENSG00000250453	24.7961834632772	6.80713744150342	1.20207556698288	5.66281989957488	1.4890542334086e-08	5.62974179295956e-05	NA	NA
ENSG00000251363	68.5997876005094	3.70981126788048	1.0376230520852	3.57529765787804	0.000349829652408213	0.0334840116036038	NA	NA
ENSG00000251574	28.3163660189895	3.18589087356895	0.901677048763502	3.53329485089797	0.000410414471995151	0.0370899114049818	LOC105379109	uncharacterized LOC105379109
ENSG00000251629	22.5153825124939	4.37743609882795	1.08076873285786	4.05029861222276	5.11523157677308e-05	0.00998163188845668	LINC02241	long intergenic non-protein coding RNA 2241
ENSG00000253123	19.3405257564758	-2.74553626578218	0.563580969215797	-4.87159151169086	1.10702866630583e-06	0.00112008236510308	LOC100507403	uncharacterized LOC100507403
ENSG00000253348	24.1750548635972	3.34598615850581	0.925390159836869	3.61575722730362	0.000299470937831771	0.0302936387480259	NA	NA
ENSG00000253633	16.6120893950962	-2.73370764931518	0.693485025426116	-3.94198511732165	8.08099919851065e-05	0.012932164114188	LOC107986898	uncharacterized LOC107986898
ENSG00000253688	9.8935873737954	-3.02824842919653	0.838119602976955	-3.61314592623817	0.000302504343111811	0.0304984878725328	NA	NA
ENSG00000254417	5.04043668198489	-3.08271732116843	0.825644015549376	-3.73371242704062	0.00018867791524608	0.0224018228140965	NA	NA
ENSG00000254726	1034.54617796161	-2.27365860855686	0.569020199210027	-3.99574322970149	6.44916045957519e-05	0.0112906957520442	MEX3A	mex-3 RNA binding family member A
ENSG00000254810	10.303913143898	-1.57871522300782	0.413784985781915	-3.81530330305384	0.000136015764523701	0.0187850813414789	NA	NA
ENSG00000254919	5.01738280395136	2.52398192882819	0.639394113064822	3.94745881648789	7.89850995273761e-05	0.0127340363400741	NA	NA
ENSG00000255408	17.8651098513957	3.18799109729863	0.80467032991333	3.96185988073153	7.43681821309785e-05	0.012273906562424	PCDHA3	protocadherin alpha 3
ENSG00000255690	2037.70970858386	-2.88944369403069	0.757601831306363	-3.81393441070266	0.000136771781371806	0.018803633178962	TRIL	TLR4 interactor with leucine rich repeats
ENSG00000256321	7.80283386706417	3.75534922760128	1.07153171577167	3.50465522609086	0.000457198950593559	0.0391740494607728	LOC101928441	uncharacterized LOC101928441
ENSG00000256338	146.247066319567	1.01389422804188	0.248379414768662	4.0820380746376	4.46424807657808e-05	0.00944235295973291	RPL41P2	ribosomal protein L41 pseudogene 2
ENSG00000256995	37.5816818950975	2.89677068190824	0.708178552705782	4.09045243016803	4.30532512119116e-05	0.00930134740111057	NA	NA
